region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,latitude,longitude
duluth / superior,16299,2019,nissan,altima,like new,4 cylinders,gas,22000,rebuilt,automatic,4wd,full-size,sedan,black,mn,46.8147,-92.1998
duluth / superior,16972,2019,subaru,legacy 2.5i sport awd,excellent,4 cylinders,gas,40389,rebuilt,automatic,4wd,full-size,sedan,white,mn,45.0645,-93.3413
duluth / superior,23985,2020,ford,escape,excellent,4 cylinders,gas,2030,rebuilt,automatic,4wd,mid-size,SUV,grey,mn,45.0645,-93.3413
duluth / superior,28975,2020,chevrolet,traverse,excellent,6 cylinders,gas,2099,rebuilt,automatic,fwd,full-size,SUV,silver,mn,44.7609,-93.2753
duluth / superior,48000,2019,ford,f350 4x4 super duty,like new,8 cylinders,gas,36000,clean,automatic,4wd,full-size,pickup,silver,mn,47.366785,-91.394556
duluth / superior,44900,2019,ford,f250,excellent,8 cylinders,gas,22000,lien,automatic,4wd,full-size,truck,white,mn,46.8147,-92.1998
fargo / moorhead,20990,2019,chevrolet,cruze lt,like new,4 cylinders,gas,7387,clean,automatic,fwd,mid-size,sedan,silver,mn,47.911024,-97.045022
fargo / moorhead,30995,2020,buick,enclave,excellent,6 cylinders,gas,35915,clean,automatic,fwd,full-size,SUV,grey,mn,45.832648,-95.389202
fargo / moorhead,29995,2020,jeep,grand cherokee,like new,6 cylinders,gas,20005,clean,automatic,4wd,mid-size,SUV,black,mn,45.832655,-95.389223
fargo / moorhead,49995,2019,ford,f-250 super duty,excellent,8 cylinders,diesel,40805,clean,automatic,4wd,full-size,pickup,white,mn,45.832685,-95.389202
fargo / moorhead,22995,2020,jeep,cherokee,like new,4 cylinders,gas,23695,clean,automatic,4wd,mid-size,SUV,black,mn,45.83267,-95.389051
fargo / moorhead,25400,2019,volkswagen,tiguan,like new,4 cylinders,gas,24032,clean,automatic,4wd,full-size,SUV,white,mn,46.8907,-96.9258
fargo / moorhead,39990,2019,gmc,sierra diesel duramax 3500,excellent,8 cylinders,diesel,147444,clean,automatic,4wd,full-size,pickup,white,mn,47.911024,-97.045022
fargo / moorhead,29995,2020,jeep,grand cherokee laredo,like new,6 cylinders,gas,20005,clean,automatic,4wd,full-size,SUV,black,mn,45.832618,-95.389148
fargo / moorhead,27995,2019,ram,1500,excellent,6 cylinders,gas,14041,clean,automatic,4wd,full-size,pickup,red,mn,45.83264,-95.389105
fargo / moorhead,21500,2019,ford,escape,excellent,4 cylinders,gas,39500,lien,automatic,4wd,mid-size,SUV,grey,mn,46.283,-96.715
fargo / moorhead,23995,2020,hyundai,santa fe,like new,4 cylinders,gas,21721,clean,automatic,fwd,full-size,SUV,red,mn,45.83267,-95.389137
fargo / moorhead,19990,2019,buick,encore,like new,4 cylinders,gas,12208,clean,automatic,fwd,mid-size,SUV,silver,mn,47.920244,-97.044974
fargo / moorhead,46900,2020,buick,enclave,like new,6 cylinders,gas,4000,clean,automatic,4wd,mid-size,SUV,white,mn,46.258078,-99.552097
fargo / moorhead,31900,2019,buick,envision,like new,4 cylinders,gas,4000,clean,automatic,4wd,mid-size,SUV,white,mn,46.258553,-99.550896
fargo / moorhead,62500,2020,chevrolet,silverado 1500 rst,like new,8 cylinders,gas,5300,lien,automatic,4wd,full-size,truck,red,mn,46.44079,-97.681074
fargo / moorhead,30995,2020,buick,enclave,excellent,6 cylinders,gas,35915,clean,automatic,fwd,full-size,SUV,grey,mn,45.832648,-95.389202
fargo / moorhead,29995,2020,jeep,grand cherokee,like new,6 cylinders,gas,20005,clean,automatic,4wd,mid-size,SUV,black,mn,45.832655,-95.389223
fargo / moorhead,49995,2019,ford,f-250 super duty,excellent,8 cylinders,diesel,40805,clean,automatic,4wd,full-size,pickup,white,mn,45.832685,-95.389202
fargo / moorhead,22995,2020,jeep,cherokee,like new,4 cylinders,gas,23695,clean,automatic,4wd,mid-size,SUV,black,mn,45.83267,-95.389051
fargo / moorhead,51999,2020,ford,explorer,like new,6 cylinders,gas,11000,clean,automatic,4wd,mid-size,SUV,white,mn,48.1191,-96.1811
fargo / moorhead,29995,2020,jeep,grand cherokee laredo,like new,6 cylinders,gas,20005,clean,automatic,4wd,full-size,SUV,black,mn,45.832618,-95.389148
fargo / moorhead,27995,2019,ram,1500,excellent,6 cylinders,gas,14041,clean,automatic,4wd,full-size,pickup,red,mn,45.83264,-95.389105
mankato,48995,2019,ford,f250 srw,excellent,8 cylinders,diesel,19000,clean,automatic,4wd,full-size,pickup,grey,mn,44.1538,-93.996
mankato,20995,2020,chevrolet,equinox,excellent,4 cylinders,gas,36000,clean,automatic,4wd,mid-size,SUV,black,mn,44.3044,-94.4644
minneapolis / st paul,16872,2019,chevrolet,impala 1ls,excellent,4 cylinders,gas,35000,clean,automatic,fwd,full-size,sedan,blue,mn,44.800845,-93.514488
minneapolis / st paul,19720,2020,ford,edge sel awd,like new,4 cylinders,gas,23777,rebuilt,automatic,4wd,full-size,SUV,silver,mn,44.800845,-93.514488
minneapolis / st paul,51000,2019,chevrolet,1500 trail boss,like new,8 cylinders,gas,23505,clean,automatic,4wd,full-size,truck,white,mn,44.8288,-93.0391
minneapolis / st paul,36995,2019,ford,f-250 super duty xl,excellent,8 cylinders,gas,103173,clean,automatic,4wd,full-size,truck,white,mn,45.301033,-92.970879
minneapolis / st paul,59999,2020,cadillac,xt6 sport,like new,6 cylinders,gas,20365,clean,automatic,4wd,full-size,SUV,black,mn,44.895776,-93.394089
minneapolis / st paul,72000,2019,dodge,challenger srt hellcat,like new,8 cylinders,gas,1250,clean,automatic,rwd,full-size,coupe,black,mn,44.8881,-93.046
minneapolis / st paul,57913,2019,ram,4500,excellent,6 cylinders,diesel,2299,clean,automatic,rwd,full-size,truck,white,mn,45.082406,-94.334697
minneapolis / st paul,37995,2019,chevrolet,silverado 2500hd,excellent,8 cylinders,gas,72759,clean,automatic,4wd,full-size,truck,silver,mn,45.301033,-92.970815
minneapolis / st paul,28995,2019,gmc,savana cargo van,good,8 cylinders,gas,14009,clean,automatic,rwd,mid-size,van,white,mn,44.924106,-93.422315
minneapolis / st paul,29995,2019,ford,transit van,good,6 cylinders,gas,15401,clean,automatic,rwd,mid-size,van,white,mn,44.924106,-93.422315
minneapolis / st paul,28995,2019,gmc,savana cargo van,good,8 cylinders,gas,13042,clean,automatic,rwd,mid-size,van,white,mn,44.924106,-93.422315
minneapolis / st paul,28995,2019,gmc,savana cargo van,good,8 cylinders,gas,14426,clean,automatic,rwd,mid-size,van,white,mn,44.924106,-93.422315
minneapolis / st paul,28995,2019,chevrolet,express cargo van,good,8 cylinders,gas,14832,clean,automatic,rwd,mid-size,van,white,mn,44.924106,-93.422315
minneapolis / st paul,28995,2019,gmc,savana cargo van,good,8 cylinders,gas,15076,clean,automatic,rwd,mid-size,van,white,mn,44.924106,-93.422315
minneapolis / st paul,28995,2019,chevrolet,express cargo van,good,8 cylinders,gas,13110,clean,automatic,rwd,mid-size,van,white,mn,44.924106,-93.422315
minneapolis / st paul,28995,2019,chevrolet,express cargo van,good,8 cylinders,gas,15890,clean,automatic,rwd,mid-size,van,white,mn,44.924106,-93.422315
minneapolis / st paul,28995,2019,chevrolet,express cargo van,good,8 cylinders,gas,14062,clean,automatic,rwd,mid-size,van,white,mn,44.924106,-93.422315
minneapolis / st paul,60000,2020,ram,1500,new,8 cylinders,gas,500,clean,automatic,4wd,full-size,pickup,black,mn,44.9849,-92.9978
minneapolis / st paul,27999,2020,buick,enclave awd,like new,6 cylinders,gas,4427,rebuilt,automatic,4wd,full-size,SUV,grey,mn,45.138016,-93.23349
minneapolis / st paul,24999,2019,jeep,cherokee trailhawk 4x4,like new,4 cylinders,gas,13735,rebuilt,automatic,4wd,full-size,SUV,grey,mn,45.138016,-93.23349
minneapolis / st paul,43514,2019,ford,f450 xl,excellent,8 cylinders,diesel,141304,clean,automatic,rwd,full-size,truck,white,mn,45.082436,-94.334664
minneapolis / st paul,20900,2019,jeep,compass,excellent,4 cylinders,gas,33622,rebuilt,automatic,4wd,mid-size,SUV,red,mn,45.30052,-92.970287
minneapolis / st paul,21900,2020,jeep,compass,like new,4 cylinders,gas,3064,rebuilt,automatic,4wd,mid-size,SUV,white,mn,45.30052,-92.970287
minneapolis / st paul,27900,2019,ram,1500 classic,like new,6 cylinders,gas,20608,rebuilt,automatic,4wd,full-size,pickup,red,mn,45.30052,-92.970287
minneapolis / st paul,45000,2020,infiniti,q50,excellent,6 cylinders,gas,13000,lien,automatic,4wd,mid-size,coupe,red,mn,44.6749,-93.2578
minneapolis / st paul,18775,2019,kia,sportage ex,excellent,4 cylinders,gas,24566,rebuilt,automatic,4wd,mid-size,SUV,black,mn,44.9384,-93.2214
minneapolis / st paul,24500,2019,gmc,acadia denali,like new,6 cylinders,gas,23000,rebuilt,automatic,4wd,full-size,SUV,white,mn,45.1839,-93.1587
minneapolis / st paul,77999,2019,ford,f-350 platinum diesel,like new,8 cylinders,diesel,9069,clean,automatic,4wd,full-size,truck,blue,mn,44.876315,-93.503265
minneapolis / st paul,85999,2020,ford,f-350 platinum tremor,like new,8 cylinders,diesel,10755,clean,automatic,4wd,full-size,truck,white,mn,44.914138,-93.547211
minneapolis / st paul,71999,2020,ford,f-350 lariat diesel,excellent,8 cylinders,diesel,38109,clean,automatic,4wd,full-size,truck,black,mn,44.830444,-93.50172
minneapolis / st paul,64999,2020,ford,expedition max,like new,6 cylinders,gas,29237,clean,automatic,4wd,full-size,SUV,black,mn,44.903563,-93.367653
minneapolis / st paul,62999,2019,ford,expedition platinum,like new,6 cylinders,gas,22845,clean,automatic,4wd,full-size,SUV,black,mn,44.830322,-93.500175
minneapolis / st paul,47999,2019,ford,f-150 lariat crew cab,excellent,8 cylinders,gas,39766,clean,automatic,4wd,full-size,truck,red,mn,44.882758,-93.475628
minneapolis / st paul,46999,2019,ram,1500 laramie crew cab,like new,8 cylinders,gas,22053,clean,automatic,4wd,full-size,truck,silver,mn,44.864756,-93.400097
minneapolis / st paul,45999,2019,chevrolet,traverse redline,like new,6 cylinders,gas,12427,clean,automatic,4wd,full-size,SUV,white,mn,44.882999,-93.492107
minneapolis / st paul,41999,2020,jeep,wrangler sahara,like new,4 cylinders,gas,9426,clean,automatic,4wd,full-size,offroad,black,mn,44.814986,-93.573132
minneapolis / st paul,64890,2019,ford,expedition limited,excellent,6 cylinders,gas,25335,clean,automatic,4wd,full-size,SUV,white,mn,44.045006,-91.664171
minneapolis / st paul,38999,2019,ford,f-150 stx supercrew,like new,6 cylinders,gas,21173,clean,automatic,4wd,full-size,truck,grey,mn,44.818403,-93.430309
minneapolis / st paul,38999,2019,volkswagen,atlas sel awd,like new,6 cylinders,gas,20144,clean,automatic,4wd,full-size,SUV,silver,mn,44.882759,-93.382587
minneapolis / st paul,26999,2019,jeep,cherokee trailhawk,like new,4 cylinders,gas,16553,clean,automatic,4wd,full-size,SUV,silver,mn,44.915836,-93.464985
minneapolis / st paul,24999,2019,ford,escape sel 4wd,like new,4 cylinders,gas,19911,clean,automatic,4wd,full-size,SUV,grey,mn,44.826188,-93.403873
minneapolis / st paul,22799,2019,jeep,cherokee latitude plus,excellent,4 cylinders,gas,27063,clean,automatic,4wd,full-size,SUV,red,mn,44.879593,-93.46859
minneapolis / st paul,14999,2019,nissan,sentra sv,excellent,4 cylinders,gas,25503,clean,automatic,fwd,full-size,sedan,grey,mn,44.8403,-93.465328
minneapolis / st paul,55000,2019,ford,f-350 super duty,like new,8 cylinders,gas,21700,lien,automatic,4wd,full-size,pickup,blue,mn,45.0342,-93.8016
minneapolis / st paul,46999,2019,chevrolet,silverado ltz,excellent,8 cylinders,gas,43277,clean,automatic,4wd,full-size,truck,grey,mn,44.843715,-93.485413
minneapolis / st paul,18499,2020,hyundai,elantra sport,like new,4 cylinders,gas,27001,clean,automatic,fwd,full-size,sedan,white,mn,44.879717,-93.391857
minneapolis / st paul,51975,2019,chevrolet,suburban,excellent,8 cylinders,gas,59311,clean,automatic,4wd,full-size,SUV,black,mn,44.7615,-93.3434
minneapolis / st paul,22473,2020,chevrolet,equinox premier 4x4,excellent,4 cylinders,gas,17650,rebuilt,automatic,4wd,mid-size,SUV,orange,mn,45.0645,-93.3413
rochester,33900,2020,ram,1500 classic,good,8 cylinders,gas,4658,clean,automatic,4wd,full-size,truck,black,mn,42.1898,-91.7758
rochester,9900,2019,nissan,sentra sv,like new,4 cylinders,gas,25054,salvage,automatic,fwd,mid-size,sedan,blue,mn,43.709306,-92.585306
st cloud,34991,2021,toyota,venza xle awd,like new,4 cylinders,gas,1748,clean,automatic,4wd,mid-size,SUV,white,mn,45.553697,-94.217484
st cloud,30995,2020,buick,enclave,excellent,6 cylinders,gas,35915,clean,automatic,fwd,full-size,SUV,grey,mn,45.833119,-95.387931
st cloud,29995,2020,jeep,grand cherokee laredo,like new,6 cylinders,gas,20005,clean,automatic,4wd,mid-size,SUV,black,mn,45.833119,-95.387931
st cloud,49995,2019,ford,f-250,excellent,8 cylinders,diesel,40807,clean,automatic,4wd,full-size,pickup,white,mn,45.833119,-95.387931
st cloud,19994,2020,toyota,corolla hybrid le,like new,4 cylinders,gas,7267,clean,automatic,fwd,compact,sedan,white,mn,45.553652,-94.21742
st cloud,22995,2020,jeep,cherokee,excellent,4 cylinders,gas,23695,clean,automatic,4wd,mid-size,SUV,black,mn,45.833119,-95.387931
st cloud,29995,2020,jeep,grand cherokee laredo,like new,6 cylinders,gas,20005,clean,automatic,4wd,full-size,SUV,black,mn,45.833119,-95.387931
st cloud,27995,2019,ram,1500,excellent,6 cylinders,gas,14041,clean,automatic,4wd,full-size,pickup,red,mn,45.833119,-95.387931
st cloud,34907,2019,toyota,rav4 hybrid xse,like new,4 cylinders,gas,11855,clean,automatic,4wd,mid-size,SUV,blue,mn,45.553667,-94.217441
st cloud,19991,2019,mazda,cx-3 touring,like new,4 cylinders,gas,37086,clean,automatic,4wd,mid-size,SUV,grey,mn,45.553652,-94.217463
st cloud,23995,2020,hyundai,santa fe,like new,4 cylinders,gas,21721,clean,automatic,fwd,full-size,SUV,red,mn,45.833119,-95.387931
st cloud,16900,2019,ram,1500,good,6 cylinders,gas,35500,rebuilt,automatic,fwd,full-size,mini-van,grey,mn,45.723048,-94.956974
st cloud,30995,2020,buick,enclave,excellent,6 cylinders,gas,35915,clean,automatic,fwd,full-size,SUV,grey,mn,45.833119,-95.387931
st cloud,29995,2020,jeep,grand cherokee laredo,like new,6 cylinders,gas,20005,clean,automatic,4wd,mid-size,SUV,black,mn,45.833119,-95.387931
st cloud,49995,2019,ford,f-250,excellent,8 cylinders,diesel,40807,clean,automatic,4wd,full-size,pickup,white,mn,45.833119,-95.387931
st cloud,22995,2020,jeep,cherokee,excellent,4 cylinders,gas,23695,clean,automatic,4wd,mid-size,SUV,black,mn,45.833119,-95.387931
st cloud,29995,2020,jeep,grand cherokee laredo,like new,6 cylinders,gas,20005,clean,automatic,4wd,full-size,SUV,black,mn,45.833119,-95.387931
st cloud,27995,2019,ram,1500,excellent,6 cylinders,gas,14041,clean,automatic,4wd,full-size,pickup,red,mn,45.833119,-95.387931
gulfport / biloxi,10495,2020,mitsubishi,mirage g4,like new,3 cylinders,gas,27700,clean,automatic,fwd,compact,sedan,red,ms,30.469029,-88.938252
gulfport / biloxi,36000,2019,chevrolet,silverado 1500,excellent,6 cylinders,gas,23000,clean,automatic,rwd,full-size,truck,grey,ms,30.4601,-89.0886
gulfport / biloxi,10495,2020,mitsubishi,mirage g4,like new,3 cylinders,gas,27700,clean,automatic,fwd,compact,sedan,red,ms,30.469029,-88.938252
hattiesburg,40900,2021,toyota,tacoma 4wd,good,6 cylinders,gas,1582,clean,automatic,4wd,full-size,truck,silver,ms,31.316064,-89.437114
jackson,69958,2020,gmc,yukon denali,like new,8 cylinders,gas,35805,clean,automatic,4wd,full-size,SUV,white,ms,32.4671,-90.1087
jackson,40900,2021,toyota,tacoma 4wd,good,6 cylinders,gas,1582,clean,automatic,4wd,full-size,truck,silver,ms,31.316064,-89.437114
north mississippi,18900,2019,honda,accord,excellent,4 cylinders,gas,33000,rebuilt,automatic,fwd,compact,sedan,grey,ms,34.9527,-88.9053
north mississippi,18900,2019,honda,accord,excellent,4 cylinders,gas,33000,rebuilt,automatic,fwd,compact,sedan,grey,ms,34.9527,-88.9053
southeast missouri,26900,2021,chevrolet,colorado crew cab,like new,4 cylinders,gas,7500,clean,automatic,rwd,mid-size,pickup,white,mo,36.409169,-90.02517
southeast missouri,42000,2019,chevrolet,suburban 4x4,excellent,8 cylinders,gas,9000,rebuilt,automatic,4wd,full-size,SUV,white,mo,36.5672,-89.9737
southeast missouri,28500,2019,chevrolet,blazer rs,like new,6 cylinders,gas,29400,rebuilt,automatic,fwd,mid-size,SUV,red,mo,37.2572,-89.5149
springfield,46000,2021,toyota,tundra,like new,8 cylinders,gas,2100,clean,automatic,4wd,full-size,truck,grey,mo,36.5245,-91.548
springfield,49995,2019,mercedes-benz,sprinter cargo van,good,6 cylinders,diesel,10000,clean,automatic,rwd,full-size,van,white,mo,37.209641,-93.266149
springfield,67900,2021,ram,3500,good,6 cylinders,diesel,2000,clean,automatic,4wd,full-size,truck,white,mo,37.10833,-93.054936
springfield,60900,2020,mercedes-benz,gle-class,good,4 cylinders,gas,15500,clean,automatic,4wd,full-size,SUV,white,mo,37.10833,-93.054936
springfield,25500,2020,ford,escape se,like new,3 cylinders,gas,3692,lien,automatic,fwd,compact,SUV,custom,mo,37.172765,-93.222771
springfield,29850,2019,chrysler,pacifica,good,6 cylinders,gas,67004,clean,automatic,fwd,full-size,van,black,mo,36.644835,-93.218011
st joseph,63990,2019,gmc,sierra 1500,good,8 cylinders,gas,31818,clean,automatic,4wd,full-size,truck,white,mo,39.23492,-94.57671
st joseph,63990,2019,gmc,sierra 1500,good,8 cylinders,gas,31818,clean,automatic,4wd,full-size,truck,white,mo,39.23492,-94.57671
st joseph,63990,2019,gmc,sierra 1500,good,8 cylinders,gas,31818,clean,automatic,4wd,full-size,truck,white,mo,39.23492,-94.57671
st joseph,63990,2019,gmc,sierra 1500,good,8 cylinders,gas,31818,clean,automatic,4wd,full-size,truck,white,mo,39.23492,-94.57671
st joseph,63990,2019,gmc,sierra 1500,good,8 cylinders,gas,31818,clean,automatic,4wd,full-size,truck,white,mo,39.23492,-94.57671
billings,23990,2019,chevrolet,equinox lt,excellent,4 cylinders,gas,30493,clean,automatic,fwd,mid-size,SUV,blue,mt,45.769572,-108.527072
billings,40000,2019,volkswagen,atlas,excellent,6 cylinders,gas,21500,clean,automatic,4wd,full-size,SUV,blue,mt,45.793909,-108.552904
billings,16990,2019,nissan,rogue s awd,excellent,4 cylinders,gas,131789,clean,automatic,4wd,compact,SUV,white,mt,45.769572,-108.527072
billings,27025,2020,ford,ecosport titanium 4x4,like new,4 cylinders,gas,2000,clean,automatic,4wd,full-size,SUV,silver,mt,45.6546,-110.5609
billings,57999,2019,ford,f-350 dually crew cab,excellent,8 cylinders,diesel,84810,clean,automatic,4wd,full-size,truck,white,mt,42.7178,-114.5012
billings,46489,2019,ram,1500 laramie crew cab,like new,8 cylinders,gas,25659,clean,automatic,4wd,full-size,truck,custom,mt,45.7813,-108.5727
billings,22495,2020,mitsubishi,outlander awd sel,like new,4 cylinders,gas,48182,clean,automatic,4wd,mid-size,SUV,white,mt,45.777152,-108.553946
billings,69990,2019,ford,raptor,like new,6 cylinders,gas,27800,clean,automatic,4wd,full-size,truck,black,mt,45.7753,-108.6519
billings,32000,2020,ford,escape,like new,4 cylinders,gas,12214,lien,automatic,4wd,mid-size,SUV,brown,mt,45.882761,-108.505818
billings,16950,2019,nissan,rogue s awd,excellent,4 cylinders,gas,154812,clean,automatic,4wd,mid-size,SUV,white,mt,45.789253,-108.490991
billings,43995,2020,subaru,ascent,good,4 cylinders,gas,6712,clean,automatic,4wd,full-size,SUV,blue,mt,44.354923,-106.680384
billings,54995,2020,mercedes-benz,gle-class,good,4 cylinders,gas,14426,clean,automatic,4wd,full-size,SUV,black,mt,44.354923,-106.680384
billings,55995,2019,ford,f350,good,8 cylinders,gas,23670,clean,automatic,4wd,full-size,truck,white,mt,44.354923,-106.680384
billings,52995,2019,ford,f250,good,8 cylinders,gas,31558,clean,automatic,4wd,full-size,truck,white,mt,44.354923,-106.680384
billings,65995,2020,gmc,sierra,good,8 cylinders,gas,11349,clean,automatic,4wd,full-size,truck,white,mt,44.354923,-106.680384
billings,31995,2020,ram,promaster,good,6 cylinders,gas,18701,clean,automatic,fwd,full-size,van,white,mt,44.354923,-106.680384
billings,47000,2019,ford,f350,like new,8 cylinders,gas,35500,clean,automatic,4wd,full-size,truck,white,mt,45.6835,-108.6002
bozeman,12345,2022,chevrolet,silverado,fair,12 cylinders,gas,1000000,clean,other,4wd,full-size,truck,purple,mt,45.423,-112.1735
bozeman,66000,2019,gmc,denali.,like new,8 cylinders,diesel,34450,clean,automatic,4wd,full-size,truck,grey,mt,45.57807,-111.126312
bozeman,27025,2020,ford,ecosport titanium 4x4,like new,4 cylinders,gas,2000,clean,automatic,4wd,full-size,SUV,silver,mt,45.6546,-110.5609
